Date,Open,High,Low,Close,Adj Close,Volume
2004-10-13,82.46653747558594,82.67686462402344,80.7170181274414,81.24282836914062,45.66259002685547,6957364
2004-10-14,81.02294158935547,81.24282836914062,80.59273529052734,81.05162811279297,45.555110931396484,4428450
2004-10-15,81.05162811279297,81.5009536743164,80.8795394897461,81.11854553222656,45.59272384643555,6201211
2004-10-18,80.59273529052734,82.36137390136719,80.58317565917969,82.14149475097656,46.167686462402344,7513000
2004-10-19,84.32122039794922,85.783935546875,84.13002014160156,85.43977355957031,48.02146530151367,14322041
2004-10-20,84.56022644042969,85.26768493652344,84.40726470947266,84.91395568847656,47.725948333740234,7245433
2004-10-21,84.5124282836914,84.85659790039062,83.80496978759766,84.22562408447266,47.33905029296875,6419825
2004-10-22,84.34034729003906,84.56022644042969,83.45124053955078,83.54684448242188,46.95756530761719,6264180
2004-10-25,83.5181655883789,84.99044036865234,83.4703598022461,84.54110717773438,47.5163688659668,6040127
2004-10-26,84.44550323486328,85.63097381591797,84.36902618408203,85.08604431152344,47.822654724121094,7673247
2004-10-27,84.68450927734375,86.3001937866211,84.6080322265625,86.04206848144531,48.36000061035156,6312715
2004-10-28,85.85086059570312,86.2715072631836,85.49713134765625,85.56405639648438,48.09134292602539,4420919
2004-10-29,85.46845245361328,85.94646453857422,85.03823852539062,85.80306243896484,48.22566604614258,4726351
2004-11-01,85.40152740478516,86.61567687988281,85.30592346191406,86.14722442626953,48.419097900390625,5397988
2004-11-02,85.61185455322266,87.20841217041016,85.56405639648438,86.49139404296875,48.61253356933594,5636580
2004-11-03,87.23709106445312,87.85850524902344,86.96940612792969,87.18929290771484,49.00477981567383,6854752
2004-11-04,87.04589080810547,88.62332916259766,86.82600402832031,88.31739807128906,49.63884353637695,7271374
2004-11-05,88.33651733398438,89.40726470947266,88.33651733398438,89.17781829833984,50.12245178222656,7016986
2004-11-08,88.43212127685547,89.57935333251953,88.43212127685547,89.26386260986328,50.26778793334961,5133036
2004-11-09,88.9101333618164,89.818359375,88.9101333618164,89.26386260986328,50.26778793334961,4720703
2004-11-10,88.83364868164062,90.15296173095703,88.83364868164062,89.4933090209961,50.39700698852539,6546286
2004-11-11,89.48374938964844,91.03250122070312,89.42638397216797,90.62141418457031,51.032283782958984,7796256
2004-11-12,90.49713134765625,91.3001937866211,90.40152740478516,91.12810516357422,51.31761932373047,5186486
2004-11-15,90.8986587524414,91.77820587158203,90.63097381591797,91.70172119140625,51.64066696166992,5112430
2004-11-16,91.06118774414062,91.3001937866211,90.4875717163086,90.7170181274414,51.08613204956055,5945569
2004-11-17,91.1089859008789,92.38050079345703,91.1089859008789,91.26194763183594,51.39299011230469,6645447
2004-11-18,91.16635131835938,91.49139404296875,90.85086059570312,90.91778564453125,51.19919967651367,4870071
2004-11-19,90.77437591552734,90.97514343261719,90.10516357421875,90.2963638305664,50.84926223754883,5940339
2004-11-22,90.15296173095703,91.20458984375,90.01911926269531,90.9273452758789,51.20457077026367,6081549
2004-11-23,90.53536987304688,91.17591094970703,90.3919677734375,91.0898666381836,51.29611587524414,5784275
2004-11-24,90.86042022705078,91.57743835449219,90.86042022705078,91.26194763183594,51.39299011230469,3923128
2004-11-26,90.86997985839844,91.18547058105469,90.42064666748047,90.55449676513672,50.994598388671875,2305698
2004-11-29,90.76481628417969,92.14149475097656,90.76481628417969,91.3001937866211,51.414527893066406,5961991
2004-11-30,90.96558380126953,91.44359588623047,90.0956039428711,90.0956039428711,50.736183166503906,6140334
2004-12-01,90.34416961669922,91.84512329101562,90.31549072265625,91.66348266601562,51.61912536621094,5925067
2004-12-02,91.44359588623047,92.5239028930664,91.29063415527344,91.54875946044922,51.55453109741211,5389306
2004-12-03,92.30401611328125,93.33651733398438,92.30401611328125,92.81070709228516,52.26515197753906,7350033
2004-12-06,92.61949920654297,93.59464263916016,92.39962005615234,93.37476348876953,52.582820892333984,5505098
2004-12-07,93.4034423828125,93.92925262451172,91.76863861083984,91.8738021850586,51.737586975097656,6775047
2004-12-08,92.18929290771484,93.06883239746094,91.55831909179688,92.39962005615234,52.03367614746094,5554992
2004-12-09,91.96940612792969,93.3078384399414,91.5009536743164,93.22179412841797,52.49665069580078,5976530
2004-12-10,91.8738021850586,93.6806869506836,91.8738021850586,92.41873931884766,52.044437408447266,4380962
2004-12-13,92.5908203125,92.92543029785156,91.85468292236328,92.20841217041016,51.926002502441406,5020277
2004-12-14,92.06501007080078,93.4034423828125,92.05545043945312,93.03059387207031,52.38900375366211,4699887
2004-12-15,92.65774536132812,93.4034423828125,92.55258178710938,93.04971313476562,52.39975357055664,4094567
2004-12-16,92.54302215576172,93.83364868164062,92.54302215576172,93.16443634033203,52.464351654052734,5920465
2004-12-17,92.73422241210938,93.69024658203125,91.96940612792969,91.96940612792969,51.79140090942383,9260343
2004-12-20,92.11280822753906,93.27915954589844,92.11280822753906,92.30401611328125,51.979827880859375,4989315
2004-12-21,92.34225463867188,92.87763214111328,92.26577758789062,92.75334930419922,52.23286056518555,5064523
2004-12-22,93.06883239746094,93.67112731933594,93.011474609375,93.31739807128906,52.55051040649414,5177805
2004-12-23,93.21223449707031,93.69024658203125,93.21223449707031,93.42256164550781,52.60971450805664,3755768
2004-12-27,93.39388275146484,93.66156768798828,93.0975112915039,93.21223449707031,52.49125289916992,3412993
2004-12-28,93.11663818359375,94.216064453125,93.08795166015625,93.97705841064453,52.92196273803711,4535874
2004-12-29,93.50860595703125,94.13957977294922,93.4990463256836,93.86233520507812,52.857364654541016,3447930
2004-12-30,93.78585052490234,94.64627075195312,93.75717163085938,93.97705841064453,52.92196273803711,3987770
2004-12-31,94.26386260986328,94.56022644042969,94.15869903564453,94.24474334716797,53.0727424621582,2921687
2005-01-03,94.61759185791016,94.74187469482422,92.97322845458984,93.45124053955078,52.62586975097656,5538779
2005-01-04,93.44168090820312,94.09178161621094,92.27533721923828,92.44741821289062,52.06058883666992,5973706
2005-01-05,92.35181427001953,93.52772521972656,92.16061401367188,92.25621032714844,51.952903747558594,5906448
2005-01-06,92.2944564819336,92.71510314941406,91.82600402832031,91.96940612792969,51.79140090942383,4771538
2005-01-07,92.25621032714844,92.54302215576172,91.2715072631836,91.56787872314453,51.5653076171875,6485932
2005-01-10,91.56787872314453,91.86424255371094,91.05162811279297,91.47227478027344,51.51144790649414,4837855
2005-01-11,91.47227478027344,91.57743835449219,90.54492950439453,90.82218170166016,51.14535140991211,4964734
2005-01-12,90.82218170166016,91.0898666381836,89.92351531982422,91.02294158935547,51.25838851928711,6096716
2005-01-13,91.19503021240234,91.96940612792969,89.57935333251953,90.2963638305664,50.84926223754883,5585012
2005-01-14,89.87571716308594,90.10516357421875,89.43594360351562,89.96176147460938,50.66080093383789,5774757
2005-01-18,89.53154754638672,91.14722442626953,89.50286865234375,90.72657775878906,51.091514587402344,8882737
2005-01-19,90.77437591552734,90.96558380126953,88.84320831298828,89.0057373046875,50.12245559692383,7690924
2005-01-20,88.53728485107422,89.71319580078125,88.52772521972656,88.9101333618164,50.06862258911133,5971196
2005-01-21,88.9101333618164,89.19693756103516,88.17399597167969,88.31739807128906,49.73480987548828,7324720
2005-01-24,88.62332916259766,88.76673126220703,87.72466278076172,87.75334930419922,49.417179107666016,6838016
2005-01-25,87.93498992919922,88.5181655883789,87.90631103515625,88.13575744628906,49.63252639770508,5303952
2005-01-26,88.24092102050781,88.78585052490234,87.8967514038086,87.90631103515625,49.50331115722656,5598192
2005-01-27,87.4760971069336,88.16443634033203,87.41873931884766,87.93498992919922,49.519493103027344,4965257
2005-01-28,88.60420989990234,89.47418975830078,88.41300201416016,88.80496978759766,50.0093994140625,6234788
2005-01-31,89.53154754638672,89.818359375,88.95793151855469,89.31166076660156,50.29472351074219,4978855
2005-02-01,89.55066680908203,89.86615753173828,89.26386260986328,89.73231506347656,50.53160095214844,3804720
2005-02-02,89.65583038330078,90.20076751708984,89.5124282836914,90.15296173095703,50.76850128173828,3762880
2005-02-03,89.74187469482422,89.80879211425781,88.96749877929688,89.42638397216797,50.35931396484375,4109420
2005-02-04,88.91969299316406,90.57361602783203,88.9101333618164,90.35372924804688,50.881568908691406,3982750
2005-02-07,90.20076751708984,90.72657775878906,90.181640625,90.37284851074219,50.89231872558594,2968339
2005-02-08,90.06692504882812,90.47801208496094,89.99044036865234,89.99044036865234,50.77366256713867,3703991
2005-02-09,90.0,90.65965270996094,88.4703598022461,88.62332916259766,50.0023078918457,5917327
2005-02-10,88.86233520507812,89.0057373046875,88.24092102050781,88.6806869506836,50.03465270996094,5060966
2005-02-11,88.62332916259766,89.83747863769531,88.43212127685547,89.19693756103516,50.325950622558594,4423848
2005-02-14,89.06309509277344,89.8852767944336,89.06309509277344,89.45507049560547,50.471588134765625,3000765
2005-02-15,89.38814544677734,90.5066909790039,89.36902618408203,90.181640625,50.881534576416016,4338808
2005-02-16,90.08604431152344,90.79350280761719,90.05735778808594,90.45889282226562,51.037960052490234,4671959
2005-02-17,90.34416961669922,90.59273529052734,89.61759185791016,89.62715148925781,50.56867980957031,4449893
2005-02-18,89.62715148925781,90.10516357421875,88.81452941894531,89.16825866699219,50.309776306152344,4461504
2005-02-22,88.59464263916016,89.38814544677734,88.17399597167969,88.26004028320312,49.79734802246094,5047055
2005-02-23,88.23136138916016,88.37476348876953,87.5239028930664,88.04971313476562,49.67865753173828,5881449
2005-02-24,87.93498992919922,88.99617767333984,87.81070709228516,88.56596374511719,49.96995162963867,4344979
2005-02-25,88.2887191772461,88.71892547607422,88.23136138916016,88.71892547607422,50.05625915527344,4266111
2005-02-28,88.46080017089844,88.6806869506836,88.34607696533203,88.50860595703125,49.93756866455078,5177491
2005-03-01,88.56596374511719,89.32122039794922,88.5181655883789,89.19693756103516,50.325950622558594,3995615
2005-03-02,88.67112731933594,89.6080322265625,88.67112731933594,88.83364868164062,50.120948791503906,4672900
2005-03-03,89.05353546142578,89.11090087890625,88.14531707763672,88.34607696533203,49.84587478637695,4223539
2005-03-04,88.85277557373047,89.08221435546875,88.29827880859375,88.3078384399414,49.82429122924805,4972684
2005-03-07,88.2887191772461,88.44168090820312,87.56214141845703,87.57170104980469,49.40895462036133,7371057
2005-03-08,87.66730499267578,88.48948669433594,87.66730499267578,88.0783920288086,49.69483184814453,5321839
2005-03-09,87.97322845458984,88.9101333618164,87.96366882324219,88.2887191772461,49.81352233886719,4718715
2005-03-10,88.2887191772461,88.71892547607422,88.04015350341797,88.34607696533203,49.84587478637695,3579935
2005-03-11,88.193115234375,88.34607696533203,87.18929290771484,87.48565673828125,49.36042785644531,4701038
2005-03-14,87.4760971069336,87.99235534667969,87.4760971069336,87.85850524902344,49.57079315185547,4116533
2005-03-15,87.95410919189453,88.21223449707031,87.18929290771484,87.36137390136719,49.29029083251953,3831603
2005-03-16,86.74951934814453,87.38050079345703,86.28107452392578,86.66348266601562,48.896549224853516,5298304
2005-03-17,86.51051330566406,86.6921615600586,85.75525665283203,85.90821838378906,48.470420837402344,5817957
2005-03-18,85.90821838378906,85.94646453857422,85.17208099365234,85.35372924804688,48.15755844116211,7888409
2005-03-21,85.4875717163086,86.30975341796875,85.34416961669922,85.57361602783203,48.281646728515625,4604910
2005-03-22,85.6692123413086,86.36711120605469,85.33460998535156,85.56405639648438,48.27622985839844,4657315
2005-03-23,86.01338195800781,87.16061401367188,85.86997985839844,86.53919982910156,48.82640838623047,5723817
2005-03-24,86.806884765625,87.5239028930664,86.7112808227539,86.7112808227539,48.923519134521484,4787647
2005-03-28,86.72084045410156,87.60037994384766,86.63479614257812,87.03633117675781,49.1069221496582,4276989
2005-03-29,86.74951934814453,87.06501007080078,86.21414947509766,86.61567687988281,48.86956787109375,6349638
2005-03-30,86.34799194335938,86.88336181640625,86.34799194335938,86.6921615600586,48.91272735595703,5495579
2005-03-31,86.4818344116211,87.39006042480469,86.25238800048828,87.36137390136719,49.29029083251953,4621856
2005-04-01,87.46653747558594,87.72466278076172,86.08030700683594,86.46271514892578,48.78326416015625,5984375
2005-04-04,86.11854553222656,86.63479614257812,85.82218170166016,86.34799194335938,48.71852111816406,3909739
2005-04-05,86.26194763183594,86.35755157470703,85.33460998535156,85.63097381591797,48.31400680541992,4778546
2005-04-06,85.13384246826172,85.44933319091797,84.80879211425781,85.08604431152344,48.00653076171875,8197293
2005-04-07,85.08604431152344,85.2772445678711,84.22562408447266,84.55066680908203,47.70447540283203,6648062
2005-04-08,84.397705078125,84.56979370117188,83.65200805664062,83.74761199951172,47.251365661621094,5417443
2005-04-11,83.50860595703125,83.70936584472656,82.30401611328125,82.4091796875,46.496212005615234,8678139
2005-04-12,82.12236785888672,82.44741821289062,81.42447662353516,81.97896575927734,46.253482818603516,8817466
2005-04-13,81.988525390625,82.18929290771484,80.53536987304688,80.85086059570312,45.61701202392578,7416872
2005-04-14,80.79350280761719,81.65392303466797,79.79923248291016,79.96176147460938,45.1153564453125,10900575
2005-04-15,75.52581024169922,76.15679168701172,72.97322845458984,73.32695770263672,41.37191390991211,29189990
2005-04-18,73.75717163085938,74.3307876586914,72.79158782958984,73.27915954589844,41.3449592590332,13864730
2005-04-19,73.59464263916016,73.80496978759766,71.94072723388672,72.16061401367188,40.71385192871094,9685855
2005-04-20,72.16061401367188,72.53346252441406,68.69024658203125,68.84320831298828,38.842132568359375,21303150
2005-04-21,69.7896728515625,70.84130096435547,69.59847259521484,70.77437591552734,39.931724548339844,16970722
2005-04-22,70.96558380126953,71.4149169921875,70.03823852539062,70.94646453857422,40.02882766723633,11489682
2005-04-25,71.79732513427734,72.39006042480469,70.79350280761719,71.32887268066406,40.24457550048828,10689492
2005-04-26,71.39579010009766,73.59464263916016,71.36711120605469,72.11280822753906,40.68688201904297,13058578
2005-04-27,72.27533721923828,73.78585052490234,72.17973327636719,73.66156768798828,41.56071853637695,12166444
2005-04-28,73.66156768798828,73.71892547607422,72.32313537597656,72.57170104980469,40.94579315185547,9026143
2005-04-29,73.66156768798828,73.69024658203125,72.57170104980469,73.02103424072266,41.19930648803711,8522494
2005-05-02,73.4990463256836,73.8910140991211,72.6864242553711,73.14531707763672,41.269439697265625,7565195
2005-05-03,73.4034423828125,73.57552337646484,72.5908203125,73.1070785522461,41.24785232543945,6481330
2005-05-04,73.23136138916016,73.80496978759766,73.13575744628906,73.69024658203125,41.5768928527832,5765866
2005-05-05,74.56979370117188,74.6749496459961,72.01720428466797,72.17973327636719,40.72464370727539,12940903
2005-05-06,72.23709106445312,72.58126068115234,71.67304229736328,71.95028686523438,40.703006744384766,8106814
2005-05-09,71.95028686523438,72.14149475097656,71.42447662353516,71.68260192871094,40.55158233642578,5875068
2005-05-10,71.46271514892578,71.47227478027344,69.82791900634766,70.07648468017578,39.642982482910156,8349381
2005-05-11,70.3919677734375,70.44933319091797,69.32122039794922,70.05735778808594,39.63217544555664,7233822
2005-05-12,70.2963638305664,70.55449676513672,69.31166076660156,69.42638397216797,39.27521896362305,6340747
2005-05-13,69.34034729003906,70.61185455322266,69.3307876586914,69.94264221191406,39.567264556884766,7479528
2005-05-16,69.87571716308594,71.21414947509766,69.87571716308594,71.07074737548828,40.205440521240234,5754569
2005-05-17,70.67877960205078,71.15679168701172,70.10516357421875,71.02294158935547,40.17839813232422,5371838
2005-05-18,71.70172119140625,73.44168090820312,71.40535736083984,73.00191497802734,41.29792785644531,10783842
2005-05-19,73.13575744628906,74.22562408447266,73.011474609375,73.76673126220703,41.7305908203125,7353798
2005-05-20,73.88145446777344,73.88145446777344,73.00191497802734,73.04971313476562,41.32496643066406,6620971
2005-05-23,72.94454956054688,73.56596374511719,72.65774536132812,73.14531707763672,41.379032135009766,4978751
2005-05-24,72.79158782958984,73.14531707763672,72.23709106445312,72.4760971069336,41.000450134277344,5921092
2005-05-25,72.1032485961914,72.6864242553711,71.86424255371094,72.65774536132812,41.10322189331055,5735636
2005-05-26,73.08795166015625,74.0057373046875,72.93498992919922,73.74761199951172,41.71977996826172,6100272
2005-05-27,73.71892547607422,73.84320831298828,73.16443634033203,73.70936584472656,41.69813537597656,3309439
2005-05-31,73.90057373046875,74.0057373046875,72.17973327636719,72.22753143310547,40.85986328125,6714274
2005-06-01,72.24665069580078,74.09178161621094,72.24665069580078,73.46080017089844,41.55752182006836,7720108
2005-06-02,73.37476348876953,73.98661804199219,73.3078384399414,73.94837188720703,41.833335876464844,4210778
2005-06-03,73.67112731933594,73.70936584472656,72.4091796875,72.45697784423828,40.989654541015625,6432795
2005-06-06,72.46653747558594,72.56214141845703,71.62523651123047,71.70172119140625,40.5623893737793,6253616
2005-06-07,71.70172119140625,72.74378967285156,71.70172119140625,71.73995971679688,40.584014892578125,5467024
2005-06-08,71.73995971679688,72.0841293334961,71.34799194335938,71.51051330566406,40.454219818115234,4476880
2005-06-09,71.3001937866211,72.15105438232422,70.96558380126953,71.63479614257812,40.5245361328125,4626667
2005-06-10,71.46271514892578,71.74951934814453,70.84130096435547,71.4818344116211,40.437992095947266,5121007
2005-06-13,71.22370910644531,72.5908203125,71.17591094970703,71.74951934814453,40.58943557739258,5978622
2005-06-14,71.74951934814453,72.11280822753906,71.44359588623047,71.5965576171875,40.50288772583008,4513385
2005-06-15,72.37093353271484,73.13575744628906,71.84512329101562,72.94454956054688,41.26547622680664,7430366
2005-06-16,73.04015350341797,73.85277557373047,72.95410919189453,73.66156768798828,41.67109680175781,8200640
2005-06-17,74.2829818725586,74.31166076660156,73.02103424072266,73.03059387207031,41.31414031982422,8989115
2005-06-20,72.6864242553711,73.59464263916016,72.24665069580078,73.18355560302734,41.40068054199219,3917898
2005-06-21,73.32695770263672,73.61376953125,72.76290893554688,73.04971313476562,41.32496643066406,5584699
2005-06-22,73.45124053955078,74.08221435546875,73.29827880859375,73.83364868164062,41.76844787597656,5906030
2005-06-23,73.43212127685547,73.5850830078125,71.75907897949219,72.09368896484375,40.78413772583008,8123968
2005-06-24,71.86424255371094,72.0841293334961,70.74569702148438,70.75525665283203,40.026973724365234,11288537
2005-06-27,70.75525665283203,71.4818344116211,70.26768493652344,70.63097381591797,39.9566535949707,6788331
2005-06-28,70.58317565917969,71.988525390625,70.21988677978516,71.988525390625,40.72463607788086,8565485
2005-06-29,71.95028686523438,72.35181427001953,71.33843231201172,71.44359588623047,40.41637420654297,5772979
2005-06-30,71.51051330566406,72.17017364501953,70.8126220703125,70.93690490722656,40.12971878051758,6408842
2005-07-01,71.03250122070312,72.01720428466797,71.03250122070312,71.38623046875,40.383907318115234,4553343
2005-07-05,71.1089859008789,71.67304229736328,70.8986587524414,71.5009536743164,40.448829650878906,5420163
2005-07-06,71.51051330566406,72.8011474609375,71.12810516357422,72.4760971069336,41.000450134277344,8377728
2005-07-07,71.84512329101562,74.1204605102539,71.70172119140625,73.97705841064453,41.849571228027344,11252031
2005-07-08,73.97705841064453,76.02294158935547,73.74761199951172,75.8126220703125,42.88795471191406,14058763
2005-07-11,75.90821838378906,76.02294158935547,75.06692504882812,75.4875717163086,42.70407485961914,7517288
2005-07-12,75.7170181274414,76.95028686523438,75.6978988647461,76.52007293701172,43.28818893432617,11448993
2005-07-13,77.5908203125,78.15487670898438,77.5908203125,77.86807250976562,44.0507698059082,11861640
2005-07-14,78.39388275146484,79.03441619873047,78.39388275146484,78.79541015625,44.57535934448242,8939325
2005-07-15,78.80496978759766,79.11090087890625,77.93498992919922,78.75717163085938,44.5537223815918,7995729
2005-07-18,78.38432312011719,80.24856567382812,78.08795166015625,78.21223449707031,44.24544906616211,9106058
2005-07-19,80.9942626953125,81.36711120605469,80.01911926269531,80.01911926269531,45.26762771606445,14800586
2005-07-20,79.54110717773438,81.22370910644531,79.34034729003906,80.8795394897461,45.7543830871582,9752067
2005-07-21,80.8795394897461,81.21414947509766,79.73231506347656,80.68833923339844,45.646202087402344,8645504
2005-07-22,80.28680419921875,80.90821838378906,80.17208099365234,80.72657775878906,45.66785430908203,4780638
2005-07-25,80.28680419921875,80.80306243896484,80.22944641113281,80.49713134765625,45.538028717041016,4662859
2005-07-26,80.44933319091797,80.64053344726562,80.16252136230469,80.42064666748047,45.49477767944336,4751873
2005-07-27,80.1147232055664,80.43020629882812,79.16825866699219,80.181640625,45.35955810546875,5085861
2005-07-28,79.87571716308594,80.2772445678711,79.6080322265625,80.1147232055664,45.32172775268555,6474426
2005-07-29,79.63671112060547,80.25812530517578,79.56022644042969,79.7896728515625,45.13783264160156,4529494
2005-08-01,79.34990692138672,80.16252136230469,79.20649719238281,79.76099395751953,45.12161636352539,3832858
2005-08-02,79.6080322265625,80.17208099365234,79.38814544677734,79.64627075195312,45.056697845458984,5628212
2005-08-03,79.64627075195312,80.49713134765625,79.45507049560547,80.36328887939453,45.46233367919922,4451985
2005-08-04,80.06692504882812,80.20076751708984,79.3307876586914,79.46463012695312,44.95395278930664,5491395
2005-08-05,79.11090087890625,80.05735778808594,79.09178161621094,79.69407653808594,45.0837516784668,3885472
2005-08-08,79.74187469482422,80.20076751708984,79.36902618408203,79.69407653808594,45.192176818847656,4627818
2005-08-09,79.73231506347656,80.25812530517578,79.29254150390625,79.82791900634766,45.26806640625,3968001
2005-08-10,79.97132110595703,80.31549072265625,78.36520385742188,78.41300201416016,44.46572494506836,5650910
2005-08-11,78.32695770263672,79.11090087890625,78.03059387207031,79.02485656738281,44.81268310546875,4780638
2005-08-12,78.53728485107422,78.94837188720703,78.45124053955078,78.57552337646484,44.55787658691406,4579597
2005-08-15,78.29827880859375,79.29254150390625,78.02103424072266,78.87189483642578,44.725921630859375,3588931
2005-08-16,78.46080017089844,78.80496978759766,77.5239028930664,77.72466278076172,44.075382232666016,4610140
2005-08-17,77.82026672363281,78.33651733398438,77.28489685058594,77.72466278076172,44.075382232666016,5076238
2005-08-18,77.53346252441406,78.39388275146484,77.24665069580078,77.58126068115234,43.99406051635742,3884112
2005-08-19,77.78202819824219,79.63671112060547,77.78202819824219,79.1204605102539,44.86688232421875,6779126
2005-08-22,79.11090087890625,79.68450927734375,78.25048065185547,78.96749877929688,44.7801513671875,5394431
2005-08-23,79.06309509277344,79.48374938964844,78.011474609375,78.42256164550781,44.47114181518555,4184314
2005-08-24,77.94454956054688,78.77629089355469,77.65774536132812,77.74378967285156,44.08623504638672,4620810
2005-08-25,77.86807250976562,77.86807250976562,77.17017364501953,77.53346252441406,43.96695327758789,3771981
2005-08-26,77.25621032714844,77.45697784423828,76.73040008544922,76.84512329101562,43.57661056518555,5260648
2005-08-29,76.4818344116211,78.15487670898438,76.38623046875,77.76290893554688,44.09707260131836,4210464
2005-08-30,77.43785858154297,77.43785858154297,76.46271514892578,76.99808502197266,43.66335678100586,5935213
2005-08-31,76.81644439697266,77.23709106445312,76.35755157470703,77.07456970214844,43.706722259521484,5649237
2005-09-01,76.63479614257812,76.78776550292969,75.85086059570312,76.04206848144531,43.1212272644043,6684568
2005-09-02,76.00382232666016,76.49139404296875,75.96558380126953,75.96558380126953,43.07784652709961,3849908
2005-09-06,76.19503021240234,77.61949920654297,76.19503021240234,77.45697784423828,43.92356872558594,6595553
2005-09-07,77.15105438232422,77.56214141845703,76.78776550292969,77.41873931884766,43.901885986328125,4305650
2005-09-08,77.7055435180664,77.93498992919922,76.95984649658203,77.24665069580078,43.804317474365234,4474056
2005-09-09,77.30401611328125,77.90631103515625,76.97896575927734,77.85850524902344,44.15126037597656,4165381
2005-09-12,77.46653747558594,78.4990463256836,77.43785858154297,77.8967514038086,44.172969818115234,3862669
2005-09-13,77.90631103515625,77.90631103515625,76.97896575927734,77.1988525390625,43.77720642089844,5272781
2005-09-14,77.1988525390625,77.82026672363281,76.88336181640625,76.94072723388672,43.630836486816406,4066534
2005-09-15,76.8929214477539,77.1032485961914,76.16635131835938,76.49139404296875,43.37604904174805,5087849
2005-09-16,76.84512329101562,76.95984649658203,76.3193130493164,76.79732513427734,43.54951095581055,7975645
2005-09-19,76.23326873779297,76.46271514892578,75.53536987304688,75.93690490722656,43.061588287353516,5385331
2005-09-20,75.783935546875,76.14722442626953,75.17208099365234,75.23900604248047,42.66584396362305,7449926
2005-09-21,74.56979370117188,75.00955963134766,73.96749877929688,74.14913940429688,42.04780578613281,7453796
2005-09-22,74.14913940429688,75.04779815673828,73.90057373046875,74.77055358886719,42.400203704833984,7186438
2005-09-23,74.2829818725586,74.6749496459961,74.09178161621094,74.56979370117188,42.28634262084961,5684592
2005-09-26,74.86615753173828,74.96176147460938,73.54684448242188,74.0057373046875,41.96647262573242,5683127
2005-09-27,73.77629089355469,75.14340209960938,73.76673126220703,74.56022644042969,42.280941009521484,5752582
2005-09-28,74.62715148925781,76.22370910644531,74.62715148925781,76.00382232666016,43.09954071044922,8104094
2005-09-29,75.76481628417969,77.00764465332031,75.40152740478516,76.82600402832031,43.56578826904297,6171086
2005-09-30,76.5009536743164,76.95984649658203,76.45315551757812,76.6921615600586,43.4898796081543,5791179
2005-10-03,76.6921615600586,77.05545043945312,76.00382232666016,76.91204833984375,43.614566802978516,5541290
2005-10-04,77.1032485961914,77.88719177246094,76.4149169921875,76.58699798583984,43.43025207519531,6657895
2005-10-05,76.58699798583984,77.13192749023438,76.06118774414062,76.30975341796875,43.27302551269531,5228745
2005-10-06,76.30975341796875,76.73995971679688,75.23900604248047,76.19503021240234,43.20798110961914,8504189
2005-10-07,76.72084045410156,77.55258178710938,76.56787872314453,76.95984649658203,43.64167404174805,6412085
2005-10-10,77.66730499267578,78.48948669433594,77.51434326171875,77.67686462402344,44.04829025268555,8245513
2005-10-11,78.63288879394531,79.84703826904297,78.36520385742188,79.53154754638672,45.09999084472656,10231240
2005-10-12,79.11090087890625,79.2829818725586,78.34607696533203,78.57552337646484,44.55787658691406,7929517
2005-10-13,78.1070785522461,79.54110717773438,78.1070785522461,78.5850830078125,44.563297271728516,5785008
2005-10-14,78.96749877929688,79.0726547241211,78.011474609375,78.7284927368164,44.64463424682617,5830090
2005-10-17,78.73805236816406,79.34034729003906,78.32695770263672,78.95793151855469,44.77472686767578,8331181
2005-10-18,80.62141418457031,80.8795394897461,79.68450927734375,79.80879211425781,45.25722885131836,12599384
2005-10-19,78.78585052490234,80.49713134765625,78.75717163085938,80.46845245361328,45.63130569458008,7847720
2005-10-20,80.30592346191406,80.4875717163086,79.23518371582031,79.5124282836914,45.08917236328125,6017324
2005-10-21,79.42638397216797,80.30592346191406,79.26386260986328,79.66539001464844,45.1758918762207,6297652
2005-10-24,79.4933090209961,79.93307495117188,78.96749877929688,79.79923248291016,45.251800537109375,5734381
2005-10-25,79.42638397216797,80.25812530517578,79.0726547241211,79.69407653808594,45.192176818847656,5641392
2005-10-26,79.32122039794922,80.181640625,79.08221435546875,79.24474334716797,44.9373893737793,4467257
2005-10-27,78.90057373046875,79.2829818725586,78.63288879394531,78.69024658203125,44.622955322265625,3876267
2005-10-28,78.6998062133789,78.80496978759766,76.95984649658203,77.83938598632812,44.14043426513672,7260600
2005-10-31,77.92543029785156,78.6806869506836,77.72466278076172,78.27915954589844,44.389801025390625,7877635
2005-11-01,78.25048065185547,78.53728485107422,77.71510314941406,78.00191497802734,44.23258972167969,5913143
2005-11-02,77.62906646728516,78.2887191772461,77.09368896484375,77.4952163696289,43.94527816772461,6743980
2005-11-03,77.96366882324219,79.37858581542969,77.73422241210938,79.22562408447266,44.926544189453125,8044681
2005-11-04,79.26386260986328,79.63671112060547,79.01529693603516,79.34990692138672,44.99701690673828,4007644
2005-11-07,79.44550323486328,80.16252136230469,79.41682434082031,79.93307495117188,45.327693939208984,4660035
2005-11-08,79.74187469482422,80.2103271484375,79.45507049560547,79.4933090209961,45.186424255371094,3972708
2005-11-09,79.0726547241211,79.66539001464844,78.86233520507812,79.19693756103516,45.0179443359375,4117265
2005-11-10,79.06309509277344,80.59273529052734,78.6806869506836,80.2963638305664,45.64288330078125,4949672
